part_id,Q1.2,Q1.3,Q2.1,Q2.2,Q2.3,Q2.4,Q3.1,Q3.2,Q4.1,Q4.2,Q4.3,Q4.4,Q5.1,Q5.2,Q5.3,Q5.4,Q6.1,Q6.2,Q7.1,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q9.1,Q9.2,Q10.1,Q10.2,Q10.3,Q12.1,Q12.2_1,Q12.3_1,Q12.4_1,Q12.5_1,Q12.6,Q12.7_1,Q12.8_1,Q12.9_1,Q12.10_1,Q13.1,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8,Q13.9,Q14.1_1,Q14.2,Q14.2_TEXT,Q14.3_1,Q14.4,Q14.4_TEXT,Q14.5,Q14.5_TEXT,Q14.6,Q14.7,gender,race,ethnic,educ,daily_meds_n,age,t_duration_min,batch_id,sns1,sns2,sns3,sns4,sns5,sns6,sns7,sns8,sns_total,sns_ability,sns_preference,snumi1,snumi2,snumi3,snumi4,snumi5,snumi6,snumi7,snumi8,snumi_total,ind_sens_verb,ind_sens_gist,ind_spec_verb,ind_spec_gist,ind_conf_verb,ind_conf_gist,emb_sens,emb_spec,emb_conf,ind_sens_all,ind_spec_all,ind_conf_all,all_sens_mean,all_spec_mean,all_conf_mean,total_score_mean,ind_score_mean,emb_score_mean,snumi_cat,total_score_raw
R_1IRS0xMo2OXgs3N,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,5,5,1,5,6,1,6,1,6,4,7,4,5,6,5,13,43,2,,1,4,,3,Asian,7,2,female,asian,other,masters,1,43,26.41666667,2,4,5,5,5,5,6,6,6,5.25,4.75,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_prDsnuja8Ysncrf,1,1,1,1,1,1,3,3,1,1,3,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,4,13,29,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,29,7.65,2,6,6,6,6,6,6,6,6,6,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,1,0.666666667,1,0.888888889,0.833333333,1,high (7-8),8
R_0ID7Pjtse7HJxVn,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,6,6,6,1,4,3,1,5,1,6,4,7,4,5,6,5,13,36,1,,0,1,,2,,6,2,male,white,non-hispanic,bachelors,0,36,10.95,2,4,6,6,6,4,3,6,5,5,5.5,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3KGFM1iJvzRldZ7,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,5,5,2,5,1,6,4,7,4,6,6,5,13,30,2,,1,1,,2,,5,2,female,white,non-hispanic,associates,1,30,15.01666667,2,5,5,6,6,5,5,5,5,5.25,5.5,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1LXoT00f80R02YW,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,4,13,45,1,,0,1,,2,,5,2,male,white,non-hispanic,associates,0,45,29,2,5,6,6,6,6,6,6,6,5.875,5.75,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2YWbAW9KwQ92XAD,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,1,3,3,1,1,1,1,3,3,3,4,1,5,4,3,5,1,6,4,7,4,5,6,7,13,29,1,,0,4,,2,,7,2,male,asian,non-hispanic,masters,0,29,24.73333333,2,3,3,3,4,5,4,4,5,3.875,3.25,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,high (7-8),8
R_Yc6pRL1ayHH5jCF,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,3,4,4,1,5,5,2,5,1,6,4,7,4,5,6,5,13,27,2,,0,1,,2,,4,1,female,white,non-hispanic,ged/equiv,0,27,30.1,2,3,3,4,4,5,5,5,5,4.25,3.5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1mluqaJhgcXgIui,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,1,1,1,2,3,3,1,1,1,1,4,5,6,5,1,5,3,2,4,1,6,4,7,4,5,6,4,13,33,2,,0,1,,2,,5,2,female,white,non-hispanic,associates,0,33,8.733333333,2,4,5,6,5,5,3,5,4,4.625,5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,0.666666667,1,1,0.888888889,1,0.666666667,high (7-8),8
R_2fC1WBgIAUpiFYQ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,5,4,4,5,1,6,4,7,4,5,5,7,13,31,1,,0,1,,2,,5,1,male,white,non-hispanic,associates,0,31,30.91666667,2,5,5,6,6,5,4,3,5,4.875,5.5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2WvrNfuAQgiWi0i,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,5,1,6,1,6,4,7,4,6,6,7,13,37,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,37,11.68333333,2,6,6,6,6,6,5,6,6,5.875,6,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1FmviE3DgJAULKw,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,7,12,32,1,,0,4,,2,,6,1,male,asian,non-hispanic,bachelors,0,32,30.68333333,2,5,6,6,6,6,6,6,6,5.875,5.75,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_bf1bVzsDEVEDASV,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,4,4,5,1,5,6,1,6,1,6,4,7,4,5,5,4,13,27,1,,1,1,,2,,6,1,male,white,non-hispanic,bachelors,1,27,30.26666667,2,5,4,4,5,5,6,6,6,5.125,4.5,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_vOHApGAp5vGTDAR,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,2,3,3,1,1,3,1,2,3,2,4,1,2,2,5,2,1,6,4,7,4,5,7,4,13,28,1,,0,6,,2,,3,2,male,mixed/other,non-hispanic,highschool,0,28,16.8,2,2,3,2,4,2,2,2,2,2.375,2.75,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,1,0.666666667,1,0.666666667,0.777777778,1,0.333333333,average (4-6),7
R_2YPN86EI42P4q0f,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,3,5,2,1,4,5,3,4,1,6,4,7,4,4,5,6,13,29,1,,2,1,,2,,6,1,male,white,non-hispanic,bachelors,2,29,19.51666667,2,4,3,5,2,4,5,4,4,3.875,3.5,4.25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,average (4-6),8
R_2XnclsEwczwV0hv,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,1,1,1,2,3,3,1,1,1,1,5,4,5,3,1,4,5,3,4,1,6,4,7,4,5,5,4,13,39,1,,1,4,,2,,5,4,male,asian,non-hispanic,associates,1,39,10.58333333,2,5,4,5,3,4,5,4,4,4.25,4.25,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,0.5,0.666666667,1,0.666666667,0.777777778,0.833333333,0.666666667,average (4-6),7
R_2QWgL5Nl1ykFh2E,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,4,5,2,5,1,6,4,7,4,5,6,7,13,27,1,,0,1,,2,,3,1,male,white,non-hispanic,highschool,0,27,32.48333333,2,5,5,5,5,4,5,5,5,4.875,5,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3kpoyUPMDxmbxkX,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,1,3,3,1,1,1,1,5,5,5,5,1,5,6,5,6,1,6,4,7,4,5,6,6,12,28,1,,1,4,,3,Dravidian,6,1,male,asian,other,bachelors,1,28,33.13333333,2,5,5,5,5,5,6,2,6,4.875,5,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,average (4-6),8
R_ue7vPG7Zl0nEhO1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,4,4,1,5,6,5,6,1,6,4,7,4,6,5,6,13,33,1,,0,2,,2,,5,1,male,black/aa,non-hispanic,associates,0,33,16.68333333,2,4,5,4,4,5,6,2,6,4.5,4.25,4.75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_2fBvzbQCY6RjZW5,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,6,5,6,1,4,6,1,5,1,6,4,7,4,5,6,7,13,42,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,42,14.38333333,2,5,6,5,6,4,6,6,5,5.375,5.5,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3kjknxA2wPd5xpa,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,4,4,6,1,5,5,1,5,1,6,4,7,4,4,6,4,13,37,2,,0,1,,2,,3,1,female,white,non-hispanic,highschool,0,37,10.13333333,2,2,4,4,6,5,5,6,5,4.625,4,5.25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1mqMn81cUTlbqlc,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,6,1,6,5,2,6,1,6,4,7,4,5,6,7,13,26,1,,0,4,,2,,6,1,male,asian,non-hispanic,bachelors,0,26,7.316666667,2,5,5,5,6,6,5,5,6,5.375,5.25,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_xxsYSxddSfrTvrP,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,2,2,4,1,4,6,1,6,1,6,4,7,4,5,5,7,13,26,1,,0,4,,3,Chinese,6,1,male,asian,other,bachelors,0,26,13.75,2,2,2,2,4,4,6,6,6,4,2.5,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_12gNZEckXjn80t4,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,5,6,1,6,1,6,4,7,4,5,6,7,13,70,1,,0,1,,2,,7,2,male,white,non-hispanic,masters,0,70,35.28333333,2,6,6,6,6,5,6,6,6,5.875,6,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2TZbdr4hpNP7uBE,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,2,3,3,1,1,1,1,2,4,4,4,1,2,4,5,5,1,6,4,7,4,5,5,7,13,34,1,,1,3,,2,,6,2,male,ai/an,non-hispanic,bachelors,1,34,35.78333333,2,2,4,4,4,2,4,2,5,3.375,3.5,3.25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,0.666666667,1,1,0.888888889,1,0.666666667,high (7-8),8
R_2afoU8FtHi3UxtI,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,3,1,2,1,1,4,1,4,1,2,3,1,6,4,7,3,5,6,4,13,26,2,,1,2,,2,,5,1,female,black/aa,non-hispanic,associates,1,26,14.26666667,2,2,1,1,4,4,1,5,3,2.625,2,3.25,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,0.5,1,1,0.333333333,0.777777778,0.833333333,0.666666667,average (4-6),7
R_1FkBPnsQhCNTh1T,1,1,1,1,1,3,3,3,1,1,3,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,2,2,1,3,2,3,3,1,6,4,7,4,5,6,7,13,35,1,,6,6,,1,,3,1,male,mixed/other,hispanic,highschool,6,35,12.43333333,2,2,3,2,2,3,2,4,3,2.625,2.25,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.5,1,high (7-8),6
R_27JtckzwujNGxb7,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,2,3,3,1,1,1,1,1,1,3,3,1,1,3,1,2,2,4,2,1,4,5,5,6,1,6,4,7,4,5,5,5,13,33,2,,3,1,,1,,6,2,female,white,hispanic,bachelors,3,33,9.75,2,2,2,4,2,4,5,2,6,3.375,2.5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0.666666667,0.666666667,0,0.444444444,0.666666667,0,average (4-6),4
R_A0pQ5Jjt0CZSZuV,1,1,1,1,1,1,3,3,1,1,2,1,1,1,4,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,4,5,1,5,6,2,5,1,6,4,7,4,5,6,7,13,51,2,,0,1,,1,,6,3,female,white,hispanic,bachelors,0,51,29.41666667,2,3,5,4,5,5,6,5,5,4.75,4.25,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_4ZvrsoXdKa8Ia5j,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,6,3,1,6,1,6,4,7,4,5,6,7,13,28,1,,0,1,,2,,3,2,male,white,non-hispanic,highschool,0,28,9.95,2,5,5,5,5,6,3,6,6,5.125,5,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3jTBmUSozh8DGnJ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,5,6,1,5,1,6,4,7,4,5,6,7,13,26,2,,0,4,,2,,8,1,female,asian,non-hispanic,doctoral,0,26,25.41666667,2,6,6,6,6,5,6,6,5,5.75,6,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_4SpuvTDQZc51AA1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,5,5,1,6,6,1,5,1,6,4,7,4,7,6,7,13,49,2,,1,6,,2,,8,2,female,mixed/other,non-hispanic,doctoral,1,49,15.35,2,4,5,5,5,6,6,6,5,5.25,4.75,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3MrnoEc4bqRh28w,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,3,3,3,1,1,3,1,4,5,4,5,1,4,4,4,6,1,6,4,7,4,5,6,7,13,20,1,,0,1,,2,,5,1,male,white,non-hispanic,associates,0,20,5.733333333,2,4,5,4,5,4,4,3,6,4.375,4.5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,1,0,high (7-8),6
R_31F0SY5dQZu0IWd,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,6,2,4,6,1,6,4,7,4,5,6,7,13,27,2,,0,1,,2,,7,1,female,white,non-hispanic,masters,0,27,25.66666667,2,5,5,5,5,6,2,3,6,4.625,5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2c1V2X8TcsWSl8I,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,3,6,1,5,5,2,5,1,6,4,7,4,4,6,4,13,34,2,,1,1,,2,,4,4,female,white,non-hispanic,ged/equiv,1,34,38.38333333,2,2,3,3,6,5,5,5,5,4.25,3.5,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3gZvHzyPRmGvRkk,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,6,5,1,6,6,1,6,1,6,4,7,4,5,6,7,13,29,1,,0,1,,2,,5,2,male,white,non-hispanic,associates,0,29,12.98333333,2,4,5,6,5,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
